mcwbridges:sandstone_bridge_stair	2289	63730	16
mcwbridges:brick_bridge_stair	2290	63746	16
mcwbridges:red_sandstone_bridge_stair	2291	63762	16
mcwbridges:blackstone_bridge_stair	2292	63778	16
mcwbridges:mossy_stone_bridge_stair	2293	63794	16
mcwbridges:deepslate_brick_bridge_stair	2294	63810	16
mcwbridges:deepslate_tile_bridge_stair	2295	63826	16
mcwbridges:mud_brick_bridge_stair	2296	63842	16
mcwbridges:bamboo_bridge_stair	2297	63858	16
mcwbridges:dry_bamboo_bridge_stair	2298	63874	16
mcwbridges:cherry_log_bridge_middle	2299	63890	11
mcwbridges:rope_cherry_bridge	2300	63901	48
mcwbridges:cherry_rail_bridge	2301	63949	8
mcwbridges:cherry_bridge_pier	2302	63957	2
mcwbridges:cherry_log_bridge_stair	2303	63959	16
mcwbridges:cherry_rope_bridge_stair	2304	63975	16
mcwbridges:bridge_torch	2305	63991	8
mcwbridges:bridge_lantern	2306	63999	8
mcwbridges:asian_red_bridge	2307	64007	11
mcwbridges:glass_bridge	2308	64018	11
mcwbridges:cobblestone_bridge	2309	64029	11
mcwbridges:mossy_cobblestone_bridge	2310	64040	11
mcwbridges:andesite_bridge	2311	64051	11
mcwbridges:granite_bridge	2312	64062	11
mcwbridges:diorite_bridge	2313	64073	11
mcwbridges:prismarine_bricks_bridge	2314	64084	11
mcwbridges:nether_bricks_bridge	2315	64095	11
mcwbridges:end_stone_bricks_bridge	2316	64106	11
mcwbridges:cobblestone_bridge_pier	2317	64117	2
mcwbridges:mossy_cobblestone_bridge_pier	2318	64119	2
mcwbridges:andesite_bridge_pier	2319	64121	2
mcwbridges:granite_bridge_pier	2320	64123	2
mcwbridges:diorite_bridge_pier	2321	64125	2
mcwbridges:prismarine_bricks_bridge_pier	2322	64127	2
mcwbridges:nether_bricks_bridge_pier	2323	64129	2
mcwbridges:end_stone_bricks_bridge_pier	2324	64131	2
mcwbridges:cobblestone_bridge_stair	2325	64133	16
mcwbridges:mossy_cobblestone_bridge_stair	2326	64149	16
mcwbridges:andesite_bridge_stair	2327	64165	16
mcwbridges:granite_bridge_stair	2328	64181	16
mcwbridges:diorite_bridge_stair	2329	64197	16
mcwbridges:prismarine_bricks_bridge_stair	2330	64213	16
mcwbridges:nether_bricks_bridge_stair	2331	64229	16
mcwbridges:end_stone_bricks_bridge_stair	2332	64245	16
mcwbridges:balustrade_stone_bricks_bridge	2333	64261	11
mcwbridges:balustrade_sandstone_bridge	2334	64272	11
mcwbridges:balustrade_bricks_bridge	2335	64283	11
mcwbridges:balustrade_orange_sandstone_bridge	2336	64294	11
mcwbridges:balustrade_blackstone_bridge	2337	64305	11
mcwbridges:balustrade_mossy_stone_bricks_bridge	2338	64316	11
mcwbridges:balustrade_deepslate_bricks_bridge	2339	64327	11
mcwbridges:balustrade_deepslate_tiles_bridge	2340	64338	11
mcwbridges:balustrade_mud_bricks_bridge	2341	64349	11
mcwbridges:balustrade_cobblestone_bridge	2342	64360	11
mcwbridges:balustrade_mossy_cobblestone_bridge	2343	64371	11
mcwbridges:balustrade_andesite_bridge	2344	64382	11
mcwbridges:balustrade_granite_bridge	2345	64393	11
mcwbridges:balustrade_diorite_bridge	2346	64404	11
mcwbridges:balustrade_prismarine_bricks_bridge	2347	64415	11
mcwbridges:balustrade_nether_bricks_bridge	2348	64426	11
mcwbridges:balustrade_end_stone_bricks_bridge	2349	64437	11
mcwbridges:asian_red_bridge_pier	2350	64448	2
mcwbridges:glass_bridge_pier	2351	64450	2
mcwbridges:asian_red_bridge_stair	2352	64452	16
mcwbridges:glass_bridge_stair	2353	64468	16
mcwtrpdoors:oak_barn_trapdoor	2354	64484	64
mcwtrpdoors:oak_barred_trapdoor	2355	64548	64
mcwtrpdoors:oak_beach_trapdoor	2356	64612	64
mcwtrpdoors:oak_cottage_trapdoor	2357	64676	64
mcwtrpdoors:oak_four_panel_trapdoor	2358	64740	64
mcwtrpdoors:oak_glass_trapdoor	2359	64804	64
mcwtrpdoors:oak_mystic_trapdoor	2360	64868	64
mcwtrpdoors:oak_paper_trapdoor	2361	64932	64
mcwtrpdoors:oak_tropical_trapdoor	2362	64996	64
mcwtrpdoors:oak_swamp_trapdoor	2363	65060	64
mcwtrpdoors:oak_bamboo_trapdoor	2364	65124	64
mcwtrpdoors:spruce_barn_trapdoor	2365	65188	64
mcwtrpdoors:spruce_barred_trapdoor	2366	65252	64
mcwtrpdoors:spruce_beach_trapdoor	2367	65316	64
mcwtrpdoors:spruce_classic_trapdoor	2368	65380	64
mcwtrpdoors:spruce_four_panel_trapdoor	2369	65444	64
mcwtrpdoors:spruce_glass_trapdoor	2370	65508	64
mcwtrpdoors:spruce_mystic_trapdoor	2371	65572	64
mcwtrpdoors:spruce_paper_trapdoor	2372	65636	64
mcwtrpdoors:spruce_tropical_trapdoor	2373	65700	64
mcwtrpdoors:spruce_swamp_trapdoor	2374	65764	64
mcwtrpdoors:spruce_bamboo_trapdoor	2375	65828	64
mcwtrpdoors:birch_barn_trapdoor	2376	65892	64
mcwtrpdoors:birch_barred_trapdoor	2377	65956	64
mcwtrpdoors:birch_beach_trapdoor	2378	66020	64
mcwtrpdoors:birch_classic_trapdoor	2379	66084	64
mcwtrpdoors:birch_cottage_trapdoor	2380	66148	64
mcwtrpdoors:birch_four_panel_trapdoor	2381	66212	64
mcwtrpdoors:birch_glass_trapdoor	2382	66276	64
mcwtrpdoors:birch_mystic_trapdoor	2383	66340	64
mcwtrpdoors:birch_tropical_trapdoor	2384	66404	64
mcwtrpdoors:birch_swamp_trapdoor	2385	66468	64
mcwtrpdoors:birch_bamboo_trapdoor	2386	66532	64
mcwtrpdoors:jungle_barn_trapdoor	2387	66596	64
mcwtrpdoors:jungle_barred_trapdoor	2388	66660	64
mcwtrpdoors:jungle_classic_trapdoor	2389	66724	64
mcwtrpdoors:jungle_cottage_trapdoor	2390	66788	64
mcwtrpdoors:jungle_four_panel_trapdoor	2391	66852	64
mcwtrpdoors:jungle_glass_trapdoor	2392	66916	64
mcwtrpdoors:jungle_mystic_trapdoor	2393	66980	64
mcwtrpdoors:jungle_paper_trapdoor	2394	67044	64
mcwtrpdoors:jungle_tropical_trapdoor	2395	67108	64
mcwtrpdoors:jungle_swamp_trapdoor	2396	67172	64
mcwtrpdoors:jungle_bamboo_trapdoor	2397	67236	64
mcwtrpdoors:acacia_barn_trapdoor	2398	67300	64
mcwtrpdoors:acacia_barred_trapdoor	2399	67364	64
mcwtrpdoors:acacia_beach_trapdoor	2400	67428	64
mcwtrpdoors:acacia_classic_trapdoor	2401	67492	64
mcwtrpdoors:acacia_cottage_trapdoor	2402	67556	64
mcwtrpdoors:acacia_four_panel_trapdoor	2403	67620	64
mcwtrpdoors:acacia_glass_trapdoor	2404	67684	64
mcwtrpdoors:acacia_mystic_trapdoor	2405	67748	64
mcwtrpdoors:acacia_paper_trapdoor	2406	67812	64
mcwtrpdoors:acacia_swamp_trapdoor	2407	67876	64
mcwtrpdoors:acacia_bamboo_trapdoor	2408	67940	64
mcwtrpdoors:dark_oak_barn_trapdoor	2409	68004	64
mcwtrpdoors:dark_oak_barred_trapdoor	2410	68068	64
mcwtrpdoors:dark_oak_beach_trapdoor	2411	68132	64
mcwtrpdoors:dark_oak_classic_trapdoor	2412	68196	64
mcwtrpdoors:dark_oak_cottage_trapdoor	2413	68260	64
mcwtrpdoors:dark_oak_glass_trapdoor	2414	68324	64
mcwtrpdoors:dark_oak_mystic_trapdoor	2415	68388	64
mcwtrpdoors:dark_oak_paper_trapdoor	2416	68452	64
mcwtrpdoors:dark_oak_tropical_trapdoor	2417	68516	64
mcwtrpdoors:dark_oak_swamp_trapdoor	2418	68580	64
mcwtrpdoors:dark_oak_bamboo_trapdoor	2419	68644	64
mcwtrpdoors:crimson_barn_trapdoor	2420	68708	64
mcwtrpdoors:crimson_beach_trapdoor	2421	68772	64
mcwtrpdoors:crimson_classic_trapdoor	2422	68836	64
mcwtrpdoors:crimson_cottage_trapdoor	2423	68900	64
mcwtrpdoors:crimson_four_panel_trapdoor	2424	68964	64
mcwtrpdoors:crimson_glass_trapdoor	2425	69028	64
mcwtrpdoors:crimson_mystic_trapdoor	2426	69092	64
mcwtrpdoors:crimson_paper_trapdoor	2427	69156	64
mcwtrpdoors:crimson_tropical_trapdoor	2428	69220	64
mcwtrpdoors:crimson_swamp_trapdoor	2429	69284	64
mcwtrpdoors:crimson_bamboo_trapdoor	2430	69348	64
mcwtrpdoors:warped_barn_trapdoor	2431	69412	64
mcwtrpdoors:warped_barred_trapdoor	2432	69476	64
mcwtrpdoors:warped_beach_trapdoor	2433	69540	64
mcwtrpdoors:warped_classic_trapdoor	2434	69604	64
mcwtrpdoors:warped_cottage_trapdoor	2435	69668	64
mcwtrpdoors:warped_four_panel_trapdoor	2436	69732	64
mcwtrpdoors:warped_glass_trapdoor	2437	69796	64
mcwtrpdoors:warped_paper_trapdoor	2438	69860	64
mcwtrpdoors:warped_tropical_trapdoor	2439	69924	64
mcwtrpdoors:warped_swamp_trapdoor	2440	69988	64
mcwtrpdoors:warped_bamboo_trapdoor	2441	70052	64
mcwtrpdoors:mangrove_barn_trapdoor	2442	70116	64
mcwtrpdoors:mangrove_barred_trapdoor	2443	70180	64
mcwtrpdoors:mangrove_beach_trapdoor	2444	70244	64
mcwtrpdoors:mangrove_classic_trapdoor	2445	70308	64
mcwtrpdoors:mangrove_cottage_trapdoor	2446	70372	64
mcwtrpdoors:mangrove_four_panel_trapdoor	2447	70436	64
mcwtrpdoors:mangrove_glass_trapdoor	2448	70500	64
mcwtrpdoors:mangrove_paper_trapdoor	2449	70564	64
mcwtrpdoors:mangrove_tropical_trapdoor	2450	70628	64
mcwtrpdoors:mangrove_mystic_trapdoor	2451	70692	64
mcwtrpdoors:mangrove_bamboo_trapdoor	2452	70756	64
mcwtrpdoors:oak_bark_trapdoor	2453	70820	64
mcwtrpdoors:spruce_bark_trapdoor	2454	70884	64
mcwtrpdoors:birch_bark_trapdoor	2455	70948	64
mcwtrpdoors:jungle_bark_trapdoor	2456	71012	64
mcwtrpdoors:acacia_bark_trapdoor	2457	71076	64
mcwtrpdoors:dark_oak_bark_trapdoor	2458	71140	64
mcwtrpdoors:crimson_bark_trapdoor	2459	71204	64
mcwtrpdoors:warped_bark_trapdoor	2460	71268	64
mcwtrpdoors:mangrove_bark_trapdoor	2461	71332	64
mcwtrpdoors:bamboo_barn_trapdoor	2462	71396	64
mcwtrpdoors:bamboo_barred_trapdoor	2463	71460	64
mcwtrpdoors:bamboo_beach_trapdoor	2464	71524	64
mcwtrpdoors:bamboo_classic_trapdoor	2465	71588	64
mcwtrpdoors:bamboo_cottage_trapdoor	2466	71652	64
mcwtrpdoors:bamboo_four_panel_trapdoor	2467	71716	64
mcwtrpdoors:bamboo_glass_trapdoor	2468	71780	64
mcwtrpdoors:bamboo_mystic_trapdoor	2469	71844	64
mcwtrpdoors:bamboo_paper_trapdoor	2470	71908	64
mcwtrpdoors:bamboo_tropical_trapdoor	2471	71972	64
mcwtrpdoors:bamboo_swamp_trapdoor	2472	72036	64
mcwtrpdoors:oak_ranch_trapdoor	2473	72100	64
mcwtrpdoors:spruce_ranch_trapdoor	2474	72164	64
mcwtrpdoors:birch_ranch_trapdoor	2475	72228	64
mcwtrpdoors:jungle_ranch_trapdoor	2476	72292	64
mcwtrpdoors:acacia_ranch_trapdoor	2477	72356	64
mcwtrpdoors:dark_oak_ranch_trapdoor	2478	72420	64
mcwtrpdoors:crimson_ranch_trapdoor	2479	72484	64
mcwtrpdoors:warped_ranch_trapdoor	2480	72548	64
mcwtrpdoors:mangrove_ranch_trapdoor	2481	72612	64
mcwtrpdoors:bamboo_trapdoor	2482	72676	64
mcwtrpdoors:metal_trapdoor	2483	72740	64
mcwtrpdoors:metal_warning_trapdoor	2484	72804	64
mcwtrpdoors:metal_full_trapdoor	2485	72868	64
mcwtrpdoors:cherry_barn_trapdoor	2486	72932	64
mcwtrpdoors:cherry_barred_trapdoor	2487	72996	64
mcwtrpdoors:cherry_beach_trapdoor	2488	73060	64
mcwtrpdoors:cherry_classic_trapdoor	2489	73124	64
mcwtrpdoors:cherry_cottage_trapdoor	2490	73188	64
mcwtrpdoors:cherry_four_panel_trapdoor	2491	73252	64
mcwtrpdoors:cherry_glass_trapdoor	2492	73316	64
mcwtrpdoors:cherry_paper_trapdoor	2493	73380	64
mcwtrpdoors:cherry_tropical_trapdoor	2494	73444	64
mcwtrpdoors:cherry_mystic_trapdoor	2495	73508	64
mcwtrpdoors:cherry_bamboo_trapdoor	2496	73572	64
mcwtrpdoors:cherry_swamp_trapdoor	2497	73636	64
mcwtrpdoors:cherry_ranch_trapdoor	2498	73700	64
mcwtrpdoors:cherry_bark_trapdoor	2499	73764	64
mcwtrpdoors:oak_blossom_trapdoor	2500	73828	64
mcwtrpdoors:spruce_blossom_trapdoor	2501	73892	64
mcwtrpdoors:birch_blossom_trapdoor	2502	73956	64
mcwtrpdoors:jungle_blossom_trapdoor	2503	74020	64
mcwtrpdoors:acacia_blossom_trapdoor	2504	74084	64
mcwtrpdoors:dark_oak_blossom_trapdoor	2505	74148	64
mcwtrpdoors:mangrove_blossom_trapdoor	2506	74212	64
mcwtrpdoors:warped_blossom_trapdoor	2507	74276	64
mcwtrpdoors:crimson_blossom_trapdoor	2508	74340	64
mcwtrpdoors:bamboo_blossom_trapdoor	2509	74404	64
mcwtrpdoors:oak_barrel_trapdoor	2510	74468	64
mcwtrpdoors:spruce_barrel_trapdoor	2511	74532	64
mcwtrpdoors:birch_barrel_trapdoor	2512	74596	64
mcwtrpdoors:jungle_barrel_trapdoor	2513	74660	64
mcwtrpdoors:acacia_barrel_trapdoor	2514	74724	64
mcwtrpdoors:dark_oak_barrel_trapdoor	2515	74788	64
mcwtrpdoors:mangrove_barrel_trapdoor	2516	74852	64
mcwtrpdoors:warped_barrel_trapdoor	2517	74916	64
mcwtrpdoors:crimson_barrel_trapdoor	2518	74980	64
mcwtrpdoors:bamboo_barrel_trapdoor	2519	75044	64
mcwtrpdoors:cherry_barrel_trapdoor	2520	75108	64
mcwtrpdoors:bamboo_bark_trapdoor	2521	75172	64
mcwtrpdoors:oak_whispering_trapdoor	2522	75236	64
mcwtrpdoors:spruce_whispering_trapdoor	2523	75300	64
mcwtrpdoors:birch_whispering_trapdoor	2524	75364	64
mcwtrpdoors:jungle_whispering_trapdoor	2525	75428	64
mcwtrpdoors:acacia_whispering_trapdoor	2526	75492	64
mcwtrpdoors:dark_oak_whispering_trapdoor	2527	75556	64
mcwtrpdoors:mangrove_whispering_trapdoor	2528	75620	64
mcwtrpdoors:warped_whispering_trapdoor	2529	75684	64
mcwtrpdoors:crimson_whispering_trapdoor	2530	75748	64
mcwtrpdoors:bamboo_whispering_trapdoor	2531	75812	64
mcwtrpdoors:cherry_whispering_trapdoor	2532	75876	64
mcwfences:oak_picket_fence	2533	75940	32
mcwfences:spruce_picket_fence	2534	75972	32
mcwfences:birch_picket_fence	2535	76004	32
mcwfences:jungle_picket_fence	2536	76036	32
mcwfences:acacia_picket_fence	2537	76068	32
mcwfences:dark_oak_picket_fence	2538	76100	32
mcwfences:crimson_picket_fence	2539	76132	32
mcwfences:warped_picket_fence	2540	76164	32
mcwfences:mangrove_picket_fence	2541	76196	32
mcwfences:oak_stockade_fence	2542	76228	32
mcwfences:spruce_stockade_fence	2543	76260	32
mcwfences:birch_stockade_fence	2544	76292	32
mcwfences:jungle_stockade_fence	2545	76324	32
mcwfences:acacia_stockade_fence	2546	76356	32
mcwfences:dark_oak_stockade_fence	2547	76388	32
mcwfences:crimson_stockade_fence	2548	76420	32
mcwfences:warped_stockade_fence	2549	76452	32
mcwfences:mangrove_stockade_fence	2550	76484	32
mcwfences:oak_horse_fence	2551	76516	32
mcwfences:spruce_horse_fence	2552	76548	32
mcwfences:birch_horse_fence	2553	76580	32
mcwfences:jungle_horse_fence	2554	76612	32
mcwfences:acacia_horse_fence	2555	76644	32
mcwfences:dark_oak_horse_fence	2556	76676	32
mcwfences:crimson_horse_fence	2557	76708	32
mcwfences:warped_horse_fence	2558	76740	32
mcwfences:mangrove_horse_fence	2559	76772	32
mcwfences:oak_wired_fence	2560	76804	32
mcwfences:spruce_wired_fence	2561	76836	32
mcwfences:birch_wired_fence	2562	76868	32
mcwfences:jungle_wired_fence	2563	76900	32
mcwfences:acacia_wired_fence	2564	76932	32
mcwfences:dark_oak_wired_fence	2565	76964	32
mcwfences:crimson_wired_fence	2566	76996	32
mcwfences:warped_wired_fence	2567	77028	32
mcwfences:mangrove_wired_fence	2568	77060	32
mcwfences:oak_hedge	2569	77092	32
mcwfences:spruce_hedge	2570	77124	32
mcwfences:birch_hedge	2571	77156	32
mcwfences:jungle_hedge	2572	77188	32
mcwfences:acacia_hedge	2573	77220	32
mcwfences:dark_oak_hedge	2574	77252	32
mcwfences:mangrove_hedge	2575	77284	32
mcwfences:azalea_hedge	2576	77316	32
mcwfences:flowering_azalea_hedge	2577	77348	32
mcwfences:bamboo_fence	2578	77380	32
mcwfences:oak_highley_gate	2579	77412	32
mcwfences:spruce_highley_gate	2580	77444	32
mcwfences:birch_highley_gate	2581	77476	32
mcwfences:jungle_highley_gate	2582	77508	32
mcwfences:acacia_highley_gate	2583	77540	32
mcwfences:dark_oak_highley_gate	2584	77572	32
mcwfences:crimson_highley_gate	2585	77604	32
mcwfences:warped_highley_gate	2586	77636	32
mcwfences:mangrove_highley_gate	2587	77668	32
mcwfences:oak_pyramid_gate	2588	77700	32
mcwfences:spruce_pyramid_gate	2589	77732	32
mcwfences:birch_pyramid_gate	2590	77764	32
mcwfences:jungle_pyramid_gate	2591	77796	32
mcwfences:acacia_pyramid_gate	2592	77828	32
mcwfences:dark_oak_pyramid_gate	2593	77860	32
mcwfences:crimson_pyramid_gate	2594	77892	32
mcwfences:warped_pyramid_gate	2595	77924	32
mcwfences:mangrove_pyramid_gate	2596	77956	32
mcwfences:modern_stone_brick_wall	2597	77988	32
mcwfences:modern_andesite_wall	2598	78020	32
mcwfences:modern_diorite_wall	2599	78052	32
mcwfences:modern_granite_wall	2600	78084	32
mcwfences:modern_sandstone_wall	2601	78116	32
mcwfences:modern_red_sandstone_wall	2602	78148	32
mcwfences:modern_blackstone_wall	2603	78180	32
mcwfences:modern_nether_brick_wall	2604	78212	32
mcwfences:modern_end_brick_wall	2605	78244	32
mcwfences:modern_deepslate_wall	2606	78276	32
mcwfences:modern_deepslate_brick_wall	2607	78308	32
mcwfences:modern_quartz_wall	2608	78340	32
mcwfences:modern_mud_brick_wall	2609	78372	32
mcwfences:modern_prismarine_wall	2610	78404	32
mcwfences:railing_stone_brick_wall	2611	78436	32
mcwfences:railing_andesite_wall	2612	78468	32
mcwfences:railing_diorite_wall	2613	78500	32
mcwfences:railing_granite_wall	2614	78532	32
mcwfences:railing_sandstone_wall	2615	78564	32
mcwfences:railing_red_sandstone_wall	2616	78596	32
mcwfences:railing_blackstone_wall	2617	78628	32
mcwfences:railing_nether_brick_wall	2618	78660	32
mcwfences:railing_end_brick_wall	2619	78692	32
mcwfences:railing_deepslate_wall	2620	78724	32
mcwfences:railing_deepslate_brick_wall	2621	78756	32
mcwfences:railing_quartz_wall	2622	78788	32
mcwfences:railing_mud_brick_wall	2623	78820	32
mcwfences:railing_prismarine_wall	2624	78852	32
mcwfences:stone_brick_railing_gate	2625	78884	32
mcwfences:andesite_railing_gate	2626	78916	32
mcwfences:diorite_railing_gate	2627	78948	32
mcwfences:granite_railing_gate	2628	78980	32
mcwfences:sandstone_railing_gate	2629	79012	32
mcwfences:red_sandstone_railing_gate	2630	79044	32
mcwfences:blackstone_railing_gate	2631	79076	32
mcwfences:blackstone_brick_railing_gate	2632	79108	32
mcwfences:nether_brick_railing_gate	2633	79140	32
mcwfences:end_brick_railing_gate	2634	79172	32
mcwfences:deepslate_railing_gate	2635	79204	32
mcwfences:deepslate_brick_railing_gate	2636	79236	32
mcwfences:quartz_railing_gate	2637	79268	32
mcwfences:mud_brick_railing_gate	2638	79300	32
mcwfences:prismarine_railing_gate	2639	79332	32
mcwfences:cherry_picket_fence	2640	79364	32
mcwfences:cherry_stockade_fence	2641	79396	32
mcwfences:cherry_horse_fence	2642	79428	32
mcwfences:cherry_wired_fence	2643	79460	32
mcwfences:cherry_hedge	2644	79492	32
mcwfences:cherry_highley_gate	2645	79524	32
mcwfences:cherry_pyramid_gate	2646	79556	32
mcwfences:bamboo_picket_fence	2647	79588	32
mcwfences:bamboo_stockade_fence	2648	79620	32
mcwfences:bamboo_horse_fence	2649	79652	32
mcwfences:bamboo_wired_fence	2650	79684	32
mcwfences:bamboo_highley_gate	2651	79716	32
mcwfences:bamboo_pyramid_gate	2652	79748	32
mcwfences:stone_pillar_wall	2653	79780	32
mcwfences:andesite_pillar_wall	2654	79812	32
mcwfences:diorite_pillar_wall	2655	79844	32
mcwfences:granite_pillar_wall	2656	79876	32
mcwfences:sandstone_pillar_wall	2657	79908	32
mcwfences:red_sandstone_pillar_wall	2658	79940	32
mcwfences:blackstone_pillar_wall	2659	79972	32
mcwfences:nether_brick_pillar_wall	2660	80004	32
mcwfences:end_brick_pillar_wall	2661	80036	32
mcwfences:deepslate_pillar_wall	2662	80068	32
mcwfences:deepslate_brick_pillar_wall	2663	80100	32
mcwfences:quartz_pillar_wall	2664	80132	32
mcwfences:mud_brick_pillar_wall	2665	80164	32
mcwfences:prismarine_pillar_wall	2666	80196	32
mcwfences:stone_grass_topped_wall	2667	80228	32
mcwfences:andesite_grass_topped_wall	2668	80260	32
mcwfences:diorite_grass_topped_wall	2669	80292	32
mcwfences:granite_grass_topped_wall	2670	80324	32
mcwfences:sandstone_grass_topped_wall	2671	80356	32
mcwfences:red_sandstone_grass_topped_wall	2672	80388	32
mcwfences:blackstone_grass_topped_wall	2673	80420	32
mcwfences:nether_brick_grass_topped_wall	2674	80452	32
mcwfences:end_brick_grass_topped_wall	2675	80484	32
mcwfences:deepslate_grass_topped_wall	2676	80516	32
mcwfences:deepslate_brick_grass_topped_wall	2677	80548	32
mcwfences:quartz_grass_topped_wall	2678	80580	32
mcwfences:mud_brick_grass_topped_wall	2679	80612	32
mcwfences:prismarine_grass_topped_wall	2680	80644	32
mcwfences:wooden_cheval_de_frise	2681	80676	32
mcwfences:iron_cheval_de_frise	2682	80708	32
mcwfences:acorn_metal_fence	2683	80740	32
mcwfences:panelled_metal_fence	2684	80772	32
mcwfences:mesh_metal_fence	2685	80804	32
mcwfences:ornate_metal_fence	2686	80836	32
mcwfences:guardian_metal_fence	2687	80868	32
mcwfences:gothic_metal_fence	2688	80900	48
mcwfences:vintage_metal_fence	2689	80948	48
mcwfences:curved_metal_fence	2690	80996	48
mcwfences:twilight_metal_fence	2691	81044	48
mcwfences:expanded_mesh_metal_fence	2692	81092	48
mcwfences:fortress_metal_fence	2693	81140	48
mcwfences:bastion_metal_fence	2694	81188	48
mcwfences:double_curved_metal_fence	2695	81236	48
mcwfences:cathedral_metal_fence	2696	81284	48
mcwfences:majestic_metal_fence_gate	2697	81332	32
mcwfences:curved_metal_fence_gate	2698	81364	32
mcwfences:mesh_metal_fence_gate	2699	81396	32
mcwfences:panelled_metal_fence_gate	2700	81428	32
mcwfences:bastion_metal_fence_gate	2701	81460	32
mcwfences:oak_curved_gate	2702	81492	32
mcwfences:spruce_curved_gate	2703	81524	32
mcwfences:birch_curved_gate	2704	81556	32
mcwfences:jungle_curved_gate	2705	81588	32
mcwfences:acacia_curved_gate	2706	81620	32
mcwfences:dark_oak_curved_gate	2707	81652	32
mcwfences:crimson_curved_gate	2708	81684	32
mcwfences:warped_curved_gate	2709	81716	32
mcwfences:mangrove_curved_gate	2710	81748	32
mcwfences:cherry_curved_gate	2711	81780	32
mcwfences:bamboo_curved_gate	2712	81812	32
village_taverns:barrel	2713	81844	4
touhou_little_maid:maid_bed	2714	81848	16
touhou_little_maid:altar	2715	81864	1
touhou_little_maid:statue	2716	81865	2
touhou_little_maid:garage_kit	2717	81867	1
touhou_little_maid:maid_beacon	2718	81868	3
touhou_little_maid:model_switcher	2719	81871	4
touhou_little_maid:picnic_mat	2720	81875	8
touhou_little_maid:gomoku	2721	81883	36
touhou_little_maid:cchess	2722	81919	36
touhou_little_maid:wchess	2723	81955	36
touhou_little_maid:keyboard	2724	81991	4
touhou_little_maid:bookshelf	2725	81995	4
touhou_little_maid:computer	2726	81999	4
touhou_little_maid:shrine	2727	82003	4
touhou_little_maid:scarecrow	2728	82007	8
touhou_little_maid:snack_cabinet	2729	82015	12
irons_spellbooks:inscription_table	2730	82027	24
irons_spellbooks:scroll_forge	2731	82051	8
irons_spellbooks:pedestal	2732	82059	2
irons_spellbooks:blood_cauldron	2733	82061	3
irons_spellbooks:arcane_anvil	2734	82064	4
irons_spellbooks:armor_pile	2735	82068	8
irons_spellbooks:alchemist_cauldron	2736	82076	1
irons_spellbooks:firefly_jar	2737	82077	2
irons_spellbooks:portal_frame	2738	82079	8
irons_spellbooks:brazier	2739	82087	8
irons_spellbooks:brazier_soul	2740	82095	8
irons_spellbooks:cinderous_soul_rune	2741	82103	1
irons_spellbooks:mithril_ore	2742	82104	1
irons_spellbooks:deepslate_mithril_ore	2743	82105	1
irons_spellbooks:ice_spider_egg	2744	82106	2
irons_spellbooks:cooked_ice_spider_egg	2745	82108	4
irons_spellbooks:book_stack	2746	82112	4
irons_spellbooks:wisewood_planks	2747	82116	1
irons_spellbooks:wisewood_bookshelf	2748	82117	1
irons_spellbooks:grimy_tiles	2749	82118	1
irons_spellbooks:wisewood_chiseled_bookshelf	2750	82119	256
irons_spellbooks:nether_brick_pillar	2751	82375	3
irons_spellbooks:voidstone	2752	82378	16
irons_spellbooks:pocket_dimension_portal_frame	2753	82394	8
irons_spellbooks:bone_vault	2754	82402	32
irons_spellbooks:cinderous_vault	2755	82434	32
irons_spellbooks:tyros_statue	2756	82466	1024
touhou_little_maid_spell:scarlet_zhuhua	2757	83490	1
touhou_little_maid_spell:potted_scarlet_zhuhua	2758	83491	1
touhou_little_maid_spell:yue_linglan	2759	83492	1
touhou_little_maid_spell:potted_yue_linglan	2760	83493	1
touhou_little_maid_spell:jingxu_youlan	2761	83494	1
touhou_little_maid_spell:potted_jingxu_youlan	2762	83495	1
touhou_little_maid_spell:floating_fox_leaf_trail	2763	83496	1
touhou_little_maid_spell:floating_fox_leaf_trail_big	2764	83497	1
touhou_little_maid_spell:floating_fox_leaf_trail_small	2765	83498	1
touhou_little_maid_spell:molten_fox_leaf_trail	2766	83499	1
touhou_little_maid_spell:molten_fox_leaf_trail_big	2767	83500	1
touhou_little_maid_spell:molten_fox_leaf_trail_small	2768	83501	1
touhou_little_maid_spell:suppression_stone	2769	83502	1
mcwroofs:oak_roof	2770	83503	40
mcwroofs:oak_attic_roof	2771	83543	8
mcwroofs:oak_top_roof	2772	83551	16
mcwroofs:oak_lower_roof	2773	83567	40
mcwroofs:oak_steep_roof	2774	83607	40
mcwroofs:oak_upper_lower_roof	2775	83647	40
mcwroofs:oak_upper_steep_roof	2776	83687	40
mcwroofs:spruce_roof	2777	83727	40
mcwroofs:spruce_attic_roof	2778	83767	8
mcwroofs:spruce_top_roof	2779	83775	16
mcwroofs:spruce_lower_roof	2780	83791	40
mcwroofs:spruce_steep_roof	2781	83831	40
mcwroofs:spruce_upper_lower_roof	2782	83871	40
mcwroofs:spruce_upper_steep_roof	2783	83911	40
mcwroofs:birch_roof	2784	83951	40
mcwroofs:birch_attic_roof	2785	83991	8
mcwroofs:birch_top_roof	2786	83999	16
mcwroofs:birch_lower_roof	2787	84015	40
mcwroofs:birch_steep_roof	2788	84055	40
mcwroofs:birch_upper_lower_roof	2789	84095	40
mcwroofs:birch_upper_steep_roof	2790	84135	40
